sex__cat,age__cat,race__cat,marital-status__cat,education__cat,native-country__cat,workclass__cat,occupation__cat,salary-class__cat
Female,40,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K
Male,53,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
Male,35,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,37,White,Separated,Doctorate,United-States,Private,Prof-specialty,<=50K
Female,36,White,Never-married,Some-college,United-States,Self-emp-not-inc,Other-service,<=50K
Male,19,White,Never-married,HS-grad,Puerto-Rico,Private,Other-service,<=50K
Female,27,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,38,White,Married-civ-spouse,Assoc-voc,United-States,Private,Sales,<=50K
Female,19,White,Never-married,12th,United-States,Private,Farming-fishing,<=50K
Female,53,White,Divorced,HS-grad,United-States,Private,Sales,<=50K
Male,36,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Female,32,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Male,45,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Prof-specialty,>50K
Male,54,White,Divorced,10th,United-States,Private,Prof-specialty,>50K
Female,18,White,Never-married,11th,United-States,Self-emp-not-inc,Sales,<=50K
Male,32,White,Married-civ-spouse,Some-college,United-States,Local-gov,Other-service,<=50K
Male,24,White,Never-married,Assoc-acdm,United-States,Private,Machine-op-inspct,<=50K
Male,28,White,Married-civ-spouse,Bachelors,United-States,State-gov,Protective-serv,<=50K
Female,31,White,Never-married,HS-grad,United-States,Federal-gov,Machine-op-inspct,<=50K
Male,53,Asian-Pac-Islander,Married-civ-spouse,Bachelors,China,Self-emp-not-inc,Exec-managerial,>50K
Female,43,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,>50K
Male,58,White,Married-civ-spouse,Some-college,United-States,Private,Protective-serv,>50K
Male,23,White,Never-married,HS-grad,United-States,Private,Exec-managerial,<=50K
Female,34,White,Divorced,Some-college,United-States,Private,Sales,<=50K
Female,57,White,Divorced,Some-college,United-States,State-gov,Craft-repair,<=50K
Male,43,Asian-Pac-Islander,Married-civ-spouse,Assoc-acdm,United-States,Private,Tech-support,<=50K
Male,41,White,Married-civ-spouse,10th,United-States,Private,Transport-moving,<=50K
Male,27,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
Male,33,White,Married-civ-spouse,9th,United-States,Private,Handlers-cleaners,<=50K
Male,17,White,Never-married,11th,United-States,Private,Other-service,<=50K
Male,30,Other,Married-civ-spouse,9th,Mexico,Private,Craft-repair,<=50K
Male,35,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K
Female,47,Amer-Indian-Eskimo,Divorced,HS-grad,United-States,Private,Prof-specialty,<=50K
Male,33,White,Married-spouse-absent,HS-grad,United-States,Private,Sales,<=50K
Male,35,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K
Male,38,White,Married-civ-spouse,9th,United-States,Private,Handlers-cleaners,<=50K
Male,28,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,31,White,Never-married,HS-grad,United-States,Private,Exec-managerial,<=50K
Female,48,White,Separated,Preschool,El-Salvador,Private,Other-service,<=50K
Female,61,Amer-Indian-Eskimo,Widowed,HS-grad,United-States,State-gov,Adm-clerical,<=50K
Male,29,White,Married-AF-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Female,24,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Male,31,Asian-Pac-Islander,Never-married,HS-grad,United-States,State-gov,Protective-serv,<=50K
Male,46,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K
Male,38,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,54,White,Married-civ-spouse,7th-8th,United-States,Self-emp-not-inc,Machine-op-inspct,<=50K
Male,24,Asian-Pac-Islander,Never-married,Bachelors,United-States,Private,Sales,<=50K
Female,33,White,Separated,HS-grad,United-States,Private,Other-service,<=50K
Male,40,White,Divorced,Some-college,United-States,Private,Exec-managerial,<=50K
Female,69,White,Widowed,11th,United-States,Federal-gov,Adm-clerical,<=50K
Male,26,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,39,White,Divorced,Bachelors,United-States,Private,Exec-managerial,<=50K
Female,42,White,Divorced,Some-college,United-States,Private,Exec-managerial,<=50K
Male,32,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Male,22,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Female,49,White,Separated,Masters,United-States,Local-gov,Prof-specialty,<=50K
Female,57,Black,Divorced,Masters,United-States,Local-gov,Other-service,<=50K
Female,18,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Female,54,White,Divorced,Masters,United-States,Local-gov,Prof-specialty,<=50K
Male,46,Black,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,28,White,Never-married,10th,United-States,Private,Handlers-cleaners,<=50K
Male,41,Asian-Pac-Islander,Never-married,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,31,White,Married-civ-spouse,10th,United-States,Private,Machine-op-inspct,<=50K
Male,27,Black,Never-married,Some-college,United-States,Private,Handlers-cleaners,<=50K
Male,41,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Male,48,White,Divorced,Masters,United-States,State-gov,Protective-serv,<=50K
Male,58,White,Married-civ-spouse,10th,United-States,Private,Craft-repair,>50K
Male,54,Black,Married-civ-spouse,Bachelors,Jamaica,Self-emp-inc,Sales,<=50K
Male,55,White,Married-civ-spouse,5th-6th,Mexico,Private,Machine-op-inspct,<=50K
Female,25,White,Never-married,Bachelors,United-States,State-gov,Other-service,<=50K
Female,25,White,Never-married,HS-grad,United-States,Private,Priv-house-serv,<=50K
Male,59,White,Married-civ-spouse,5th-6th,El-Salvador,Self-emp-not-inc,Other-service,<=50K
Female,31,White,Never-married,Bachelors,United-States,State-gov,Prof-specialty,<=50K
Male,58,White,Never-married,Bachelors,United-States,Federal-gov,Prof-specialty,<=50K
Male,41,Asian-Pac-Islander,Married-civ-spouse,7th-8th,China,Private,Craft-repair,<=50K
Female,52,Black,Separated,9th,United-States,Private,Other-service,<=50K
Male,49,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Prof-specialty,>50K
Male,20,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,25,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K
Female,25,White,Never-married,Bachelors,Guatemala,Private,Prof-specialty,<=50K
Male,34,Black,Married-spouse-absent,11th,United-States,Private,Craft-repair,<=50K
Male,34,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Male,40,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,18,White,Never-married,11th,United-States,Private,Sales,<=50K
Male,30,White,Never-married,HS-grad,Vietnam,Private,Machine-op-inspct,<=50K
Female,36,Asian-Pac-Islander,Divorced,Assoc-acdm,Taiwan,Private,Exec-managerial,<=50K
Female,22,Asian-Pac-Islander,Never-married,Some-college,United-States,Private,Tech-support,<=50K
Male,46,Asian-Pac-Islander,Married-civ-spouse,Bachelors,Philippines,Local-gov,Prof-specialty,>50K
Male,22,White,Never-married,HS-grad,Canada,Private,Sales,<=50K
Male,31,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Sales,<=50K
Male,62,White,Divorced,Bachelors,United-States,State-gov,Prof-specialty,<=50K
Male,62,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,62,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Male,36,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K
Male,30,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,45,Asian-Pac-Islander,Married-civ-spouse,Bachelors,United-States,Local-gov,Farming-fishing,>50K
Male,28,Black,Never-married,Bachelors,United-States,Self-emp-not-inc,Prof-specialty,>50K
Female,31,Asian-Pac-Islander,Married-spouse-absent,11th,India,Private,Sales,<=50K
Male,30,White,Married-civ-spouse,5th-6th,Mexico,Private,Machine-op-inspct,<=50K
Male,37,White,Divorced,Some-college,United-States,State-gov,Other-service,<=50K
Female,27,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Male,19,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Female,18,White,Married-civ-spouse,HS-grad,United-States,Private,Priv-house-serv,<=50K
Male,48,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Sales,<=50K
Female,55,Black,Widowed,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,56,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K
Male,69,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Prof-specialty,>50K
Male,59,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,28,White,Married-civ-spouse,Assoc-voc,United-States,Private,Sales,<=50K
Male,23,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,52,White,Married-civ-spouse,Assoc-voc,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Female,33,White,Never-married,Assoc-acdm,United-States,Private,Adm-clerical,<=50K
Female,36,White,Never-married,Assoc-acdm,United-States,Private,Tech-support,<=50K
Male,41,White,Married-civ-spouse,Bachelors,United-States,State-gov,Farming-fishing,>50K
Male,21,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Female,23,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Male,25,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Male,49,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K
Male,26,White,Never-married,HS-grad,United-States,Local-gov,Other-service,<=50K
Male,39,White,Never-married,Bachelors,United-States,State-gov,Prof-specialty,>50K
Male,43,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K
Female,51,White,Widowed,Prof-school,United-States,Local-gov,Prof-specialty,<=50K
Male,49,White,Divorced,11th,United-States,Local-gov,Handlers-cleaners,<=50K
Male,40,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,64,Asian-Pac-Islander,Married-civ-spouse,Doctorate,China,Federal-gov,Prof-specialty,>50K
Male,68,Black,Married-civ-spouse,9th,United-States,Private,Craft-repair,<=50K
Female,22,Black,Never-married,HS-grad,United-States,Private,Sales,<=50K
Male,47,White,Married-civ-spouse,Prof-school,United-States,Private,Sales,>50K
Male,44,White,Divorced,Bachelors,United-States,Federal-gov,Tech-support,>50K
Male,43,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,>50K
Male,46,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,18,Black,Never-married,HS-grad,United-States,State-gov,Adm-clerical,<=50K
Male,32,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,19,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Female,24,White,Married-civ-spouse,HS-grad,Ecuador,Private,Machine-op-inspct,<=50K
Male,36,White,Married-civ-spouse,Assoc-voc,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Female,26,White,Never-married,Assoc-acdm,United-States,Private,Prof-specialty,<=50K
Male,43,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,<=50K
Male,41,White,Never-married,Some-college,United-States,Private,Craft-repair,<=50K
Male,44,White,Married-civ-spouse,HS-grad,England,Self-emp-not-inc,Craft-repair,>50K
Male,50,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Female,34,White,Separated,Masters,United-States,Local-gov,Prof-specialty,<=50K
Female,46,White,Divorced,Prof-school,United-States,Private,Prof-specialty,<=50K
Female,36,White,Divorced,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Female,25,White,Never-married,HS-grad,Columbia,Private,Sales,<=50K
Male,56,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,43,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K
Female,30,White,Separated,Some-college,United-States,Private,Adm-clerical,<=50K
Female,23,White,Never-married,Some-college,United-States,Private,Tech-support,<=50K
Male,35,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K
Male,59,White,Married-civ-spouse,5th-6th,Italy,Self-emp-inc,Farming-fishing,<=50K
Female,38,White,Divorced,Some-college,United-States,Private,Exec-managerial,<=50K
Female,32,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,34,White,Married-civ-spouse,Doctorate,Canada,Self-emp-not-inc,Prof-specialty,>50K
Female,43,Black,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,36,White,Married-civ-spouse,Doctorate,United-States,Local-gov,Prof-specialty,>50K
Female,51,White,Separated,Some-college,United-States,Self-emp-inc,Sales,<=50K
Male,46,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Female,31,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,>50K
Male,51,White,Married-civ-spouse,Some-college,United-States,Private,Adm-clerical,>50K
Male,50,Black,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K
Female,38,White,Divorced,Assoc-voc,United-States,Self-emp-not-inc,Other-service,<=50K
Male,35,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K
Male,28,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,>50K
Female,21,Asian-Pac-Islander,Never-married,Some-college,Vietnam,Private,Adm-clerical,<=50K
Male,33,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,45,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Female,43,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K
Male,49,White,Married-civ-spouse,Bachelors,United-States,State-gov,Exec-managerial,>50K
Female,41,Black,Separated,Bachelors,United-States,Private,Prof-specialty,>50K
Male,38,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,35,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Exec-managerial,>50K
Female,41,Black,Married-civ-spouse,Some-college,United-States,Local-gov,Adm-clerical,<=50K
Female,62,Black,Widowed,Assoc-voc,United-States,State-gov,Exec-managerial,<=50K
Male,36,White,Married-civ-spouse,Some-college,Yugoslavia,Self-emp-inc,Exec-managerial,>50K
Male,30,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Craft-repair,>50K
Female,32,White,Never-married,Prof-school,United-States,Private,Sales,>50K
Female,55,White,Divorced,Prof-school,United-States,Self-emp-not-inc,Prof-specialty,<=50K
Female,40,White,Married-civ-spouse,Masters,United-States,Local-gov,Prof-specialty,>50K
Male,48,White,Married-civ-spouse,Some-college,United-States,Private,Tech-support,>50K
Male,26,Asian-Pac-Islander,Never-married,Bachelors,Taiwan,Private,Adm-clerical,<=50K
Female,20,Other,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Male,60,White,Married-spouse-absent,Some-college,United-States,Private,Machine-op-inspct,>50K
Female,25,Asian-Pac-Islander,Never-married,Some-college,United-States,Private,Other-service,<=50K
Male,52,White,Married-civ-spouse,Masters,United-States,Private,Sales,<=50K
Female,56,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Exec-managerial,>50K
Male,30,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,47,White,Divorced,Some-college,United-States,Private,Exec-managerial,<=50K
Female,20,White,Never-married,HS-grad,Germany,Private,Adm-clerical,<=50K
Male,23,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,35,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K
Male,50,White,Married-civ-spouse,Masters,United-States,Local-gov,Exec-managerial,>50K
Male,42,White,Divorced,Some-college,United-States,Self-emp-inc,Exec-managerial,>50K
Male,20,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,52,White,Married-civ-spouse,HS-grad,El-Salvador,Private,Craft-repair,>50K
Male,30,White,Never-married,HS-grad,Puerto-Rico,Private,Other-service,<=50K
Male,51,Black,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Male,52,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,>50K
Male,32,White,Married-civ-spouse,Bachelors,United-States,State-gov,Protective-serv,>50K
Male,36,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
Male,36,White,Married-civ-spouse,Prof-school,United-States,Self-emp-inc,Prof-specialty,>50K
Female,22,White,Separated,10th,United-States,Private,Other-service,<=50K
Male,47,White,Married-civ-spouse,HS-grad,Germany,Self-emp-inc,Prof-specialty,<=50K
Male,66,Black,Married-civ-spouse,Doctorate,Jamaica,Local-gov,Prof-specialty,>50K
Male,51,White,Married-civ-spouse,11th,United-States,Private,Machine-op-inspct,<=50K
Female,19,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
Male,29,White,Married-civ-spouse,Masters,United-States,Federal-gov,Prof-specialty,>50K
Male,45,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K
Female,40,White,Divorced,Assoc-acdm,United-States,Private,Exec-managerial,>50K
Male,32,White,Never-married,Masters,United-States,State-gov,Prof-specialty,<=50K
Male,17,White,Never-married,11th,United-States,Private,Handlers-cleaners,<=50K
Male,49,White,Married-civ-spouse,Prof-school,United-States,Self-emp-inc,Prof-specialty,>50K
Male,38,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K
Male,33,White,Married-civ-spouse,1st-4th,Mexico,Private,Craft-repair,<=50K
Male,60,White,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,32,Black,Divorced,Assoc-voc,United-States,Private,Other-service,<=50K
Female,40,White,Divorced,Masters,United-States,State-gov,Exec-managerial,<=50K
Male,37,White,Never-married,Bachelors,United-States,Private,Transport-moving,<=50K
Female,26,White,Never-married,Some-college,United-States,Private,Farming-fishing,<=50K
Female,22,Asian-Pac-Islander,Never-married,Some-college,South,Private,Prof-specialty,<=50K
Female,28,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K
Female,30,White,Married-civ-spouse,12th,United-States,Local-gov,Adm-clerical,<=50K
Female,58,White,Never-married,Doctorate,United-States,State-gov,Exec-managerial,>50K
Male,44,White,Married-civ-spouse,Assoc-acdm,United-States,Local-gov,Farming-fishing,<=50K
Male,38,Amer-Indian-Eskimo,Never-married,Bachelors,United-States,Self-emp-not-inc,Craft-repair,<=50K
Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,24,White,Never-married,Assoc-voc,United-States,Private,Craft-repair,<=50K
Male,55,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K
Female,56,Black,Divorced,10th,United-States,Private,Other-service,<=50K
Male,60,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Female,47,Asian-Pac-Islander,Separated,Masters,India,Private,Machine-op-inspct,<=50K
Female,36,Black,Separated,Some-college,United-States,Private,Other-service,<=50K
Male,17,White,Never-married,10th,United-States,Private,Other-service,<=50K
Male,44,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Exec-managerial,>50K
Male,38,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K
Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Female,43,White,Divorced,Masters,United-States,Private,Prof-specialty,>50K
Female,25,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Female,27,White,Separated,Some-college,United-States,Private,Adm-clerical,<=50K
Male,55,Other,Married-civ-spouse,Bachelors,India,Private,Exec-managerial,<=50K
Male,23,White,Never-married,11th,Mexico,Self-emp-not-inc,Craft-repair,<=50K
Female,36,Black,Divorced,HS-grad,United-States,State-gov,Adm-clerical,<=50K
Male,31,White,Never-married,Some-college,United-States,Private,Craft-repair,<=50K
Male,50,White,Married-civ-spouse,Doctorate,United-States,Self-emp-not-inc,Prof-specialty,<=50K
Female,27,Asian-Pac-Islander,Never-married,Bachelors,Laos,Private,Adm-clerical,<=50K
Female,24,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,38,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Male,21,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,23,White,Separated,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,26,White,Married-civ-spouse,Some-college,United-States,Private,Adm-clerical,<=50K
Male,62,White,Divorced,Bachelors,United-States,State-gov,Prof-specialty,>50K
Male,28,White,Married-civ-spouse,5th-6th,Mexico,Self-emp-not-inc,Handlers-cleaners,<=50K
Male,70,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Exec-managerial,<=50K
Male,40,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K
Female,35,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,22,White,Never-married,10th,United-States,Private,Other-service,<=50K
Female,24,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K
Male,38,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Female,19,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Male,59,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K
Male,33,White,Separated,Assoc-voc,United-States,Private,Craft-repair,>50K
Male,26,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K
Male,61,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
Female,22,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,26,Other,Married-civ-spouse,5th-6th,Mexico,Private,Handlers-cleaners,<=50K
Male,33,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,52,White,Married-civ-spouse,HS-grad,United-States,Federal-gov,Machine-op-inspct,>50K
Male,67,White,Married-civ-spouse,7th-8th,United-States,Private,Craft-repair,<=50K
Female,30,White,Separated,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,42,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K
Male,30,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K
Male,26,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,53,Black,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,19,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Male,48,White,Divorced,Some-college,United-States,Private,Handlers-cleaners,<=50K
Male,42,White,Never-married,Some-college,United-States,Self-emp-not-inc,Prof-specialty,<=50K
Female,32,Asian-Pac-Islander,Never-married,Bachelors,Philippines,Private,Tech-support,<=50K
Male,52,White,Married-civ-spouse,Some-college,United-States,Local-gov,Exec-managerial,>50K
Male,30,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K
Female,44,White,Never-married,11th,United-States,Private,Other-service,<=50K
Male,42,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K
Male,38,White,Married-civ-spouse,Bachelors,United-States,Private,Craft-repair,<=50K
Male,31,White,Married-civ-spouse,HS-grad,United-States,Private,Prof-specialty,>50K
Male,41,Black,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,<=50K
Male,46,White,Married-civ-spouse,Prof-school,United-States,Self-emp-not-inc,Prof-specialty,>50K
Male,36,Amer-Indian-Eskimo,Married-civ-spouse,Assoc-voc,United-States,Local-gov,Transport-moving,<=50K
Male,27,White,Never-married,Some-college,United-States,Private,Craft-repair,<=50K
Female,37,Black,Never-married,Masters,United-States,Private,Exec-managerial,>50K
Female,23,White,Never-married,Masters,United-States,Private,Prof-specialty,<=50K
Male,19,White,Never-married,Some-college,Mexico,Private,Craft-repair,<=50K
Male,39,White,Never-married,12th,United-States,Private,Handlers-cleaners,<=50K
Male,29,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,40,White,Divorced,HS-grad,United-States,Self-emp-not-inc,Transport-moving,<=50K
Male,60,White,Married-civ-spouse,Prof-school,Germany,Private,Prof-specialty,>50K
Female,66,Black,Widowed,Bachelors,United-States,Local-gov,Prof-specialty,<=50K
Male,68,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K
Male,43,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,39,White,Never-married,Some-college,United-States,Private,Craft-repair,<=50K
Male,27,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,60,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Craft-repair,<=50K
Male,34,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K
Male,34,White,Married-civ-spouse,HS-grad,Germany,Private,Craft-repair,<=50K
Male,31,White,Never-married,Bachelors,United-States,Private,Sales,<=50K
Female,62,White,Married-civ-spouse,Assoc-voc,United-States,Private,Exec-managerial,>50K
Male,42,White,Married-civ-spouse,Masters,United-States,Self-emp-not-inc,Exec-managerial,>50K
Male,21,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Male,23,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,44,White,Widowed,Some-college,United-States,Private,Sales,<=50K
Male,34,White,Never-married,Bachelors,United-States,Private,Sales,>50K
Male,54,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Exec-managerial,>50K
Male,47,White,Married-civ-spouse,Some-college,United-States,Local-gov,Other-service,>50K
Male,34,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,28,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,61,White,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,<=50K
Male,34,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Adm-clerical,<=50K
Female,26,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,51,Amer-Indian-Eskimo,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,31,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,27,White,Married-spouse-absent,HS-grad,United-States,Private,Other-service,<=50K
Female,43,White,Divorced,HS-grad,United-States,State-gov,Exec-managerial,<=50K
Male,23,White,Never-married,HS-grad,United-States,Self-emp-inc,Transport-moving,<=50K
Male,18,White,Never-married,HS-grad,United-States,Private,Prof-specialty,<=50K
Female,43,White,Never-married,9th,Portugal,Self-emp-inc,Sales,<=50K
Female,48,Black,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,47,Black,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Tech-support,>50K
Male,60,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Transport-moving,<=50K
Male,45,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,>50K
Female,35,Black,Separated,11th,United-States,Private,Other-service,<=50K
Female,58,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Female,44,Asian-Pac-Islander,Never-married,HS-grad,Laos,Private,Machine-op-inspct,<=50K
Male,51,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K
Female,28,White,Married-civ-spouse,Some-college,United-States,Private,Tech-support,<=50K
