sex__cat;age__cat;race__cat;marital-status__cat;education__cat;native-country__cat;workclass__cat;occupation__cat;salary-class__cat
Female;23;White;Never-married;Bachelors;United-States;Non-Government;Other-service;<=50K
Female;23;White;Never-married;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Female;23;White;Never-married;HS-grad;United-States;Government;Other-service;<=50K
Female;23;White;Never-married;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Female;23;White;Never-married;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Female;23;White;Never-married;HS-grad;United-States;Non-Government;Exec-managerial;<=50K
Female;23;White;Never-married;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Female;23;White;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Female;23;White;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Female;23;White;Never-married;Masters;United-States;Non-Government;Prof-specialty;<=50K
Female;23;White;Never-married;Masters;United-States;Non-Government;Prof-specialty;<=50K
Female;23;White;Never-married;Some-college;Dominican-Republic;Non-Government;Other-service;<=50K
Female;23;White;Never-married;Some-college;United-States;Non-Government;Adm-clerical;<=50K
Female;23;White;Never-married;Some-college;United-States;Non-Government;Farming-fishing;<=50K
Female;23;White;Never-married;Some-college;United-States;Non-Government;Other-service;<=50K
Female;23;White;Never-married;Some-college;United-States;Non-Government;Prof-specialty;<=50K
Female;23;White;Never-married;Some-college;United-States;Non-Government;Sales;<=50K
Female;23;White;Never-married;Some-college;United-States;Non-Government;Sales;<=50K
Female;23;White;Never-married;Some-college;United-States;Non-Government;Tech-support;<=50K
Male;23;White;Never-married;11th;Mexico;Non-Government;Craft-repair;<=50K
Male;23;White;Never-married;12th;United-States;Government;Exec-managerial;<=50K
Male;23;White;Never-married;5th-6th;United-States;Non-Government;Handlers-cleaners;<=50K
Male;23;White;Never-married;7th-8th;Germany;Non-Government;Craft-repair;<=50K
Male;23;White;Never-married;9th;Mexico;Non-Government;Handlers-cleaners;<=50K
Male;23;White;Never-married;Assoc-acdm;United-States;Non-Government;Craft-repair;<=50K
Male;23;White;Never-married;Assoc-acdm;United-States;Non-Government;Other-service;<=50K
Male;23;White;Never-married;Assoc-acdm;United-States;Non-Government;Prof-specialty;<=50K
Male;23;White;Never-married;Assoc-voc;United-States;Non-Government;Craft-repair;<=50K
Male;23;White;Never-married;Assoc-voc;United-States;Non-Government;Tech-support;<=50K
Male;23;White;Never-married;Bachelors;United-States;Non-Government;Adm-clerical;<=50K
Male;23;White;Never-married;Bachelors;United-States;Non-Government;Exec-managerial;<=50K
Male;23;White;Never-married;Bachelors;United-States;Non-Government;Machine-op-inspct;<=50K
Male;23;White;Never-married;Bachelors;United-States;Non-Government;Machine-op-inspct;<=50K
Male;23;White;Never-married;Bachelors;United-States;Non-Government;Sales;<=50K
Male;23;White;Never-married;HS-grad;El-Salvador;Non-Government;Other-service;<=50K
Male;23;White;Never-married;HS-grad;United-States;Government;Transport-moving;<=50K
Male;23;White;Never-married;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;23;White;Never-married;HS-grad;United-States;Non-Government;Exec-managerial;<=50K
Male;23;White;Never-married;HS-grad;United-States;Non-Government;Exec-managerial;<=50K
Male;23;White;Never-married;HS-grad;United-States;Non-Government;Exec-managerial;<=50K
Male;23;White;Never-married;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Male;23;White;Never-married;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Male;23;White;Never-married;HS-grad;United-States;Non-Government;Sales;<=50K
Male;23;White;Never-married;HS-grad;United-States;Non-Government;Transport-moving;<=50K
Male;23;White;Never-married;HS-grad;United-States;Non-Government;Transport-moving;<=50K
Male;23;White;Never-married;HS-grad;United-States;Non-Government;Transport-moving;<=50K
Male;23;White;Never-married;Some-college;Mexico;Non-Government;Protective-serv;<=50K
Male;23;White;Never-married;Some-college;United-States;Government;Prof-specialty;<=50K
Male;23;White;Never-married;Some-college;United-States;Non-Government;Adm-clerical;<=50K
Male;23;White;Never-married;Some-college;United-States;Non-Government;Adm-clerical;<=50K
Male;23;White;Never-married;Some-college;United-States;Non-Government;Adm-clerical;<=50K
Male;23;White;Never-married;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;23;White;Never-married;Some-college;United-States;Non-Government;Exec-managerial;<=50K
Male;23;White;Never-married;Some-college;United-States;Non-Government;Exec-managerial;<=50K
Male;23;White;Never-married;Some-college;United-States;Non-Government;Farming-fishing;<=50K
Male;23;White;Never-married;Some-college;United-States;Non-Government;Other-service;<=50K
Male;23;White;Never-married;Some-college;United-States;Non-Government;Prof-specialty;<=50K
Male;23;White;Never-married;Some-college;United-States;Non-Government;Prof-specialty;<=50K
Male;23;White;Never-married;Some-college;United-States;Non-Government;Sales;<=50K
Male;23;White;Never-married;Some-college;United-States;Non-Government;Transport-moving;<=50K
Female;24;White;Never-married;11th;United-States;Non-Government;Machine-op-inspct;<=50K
Female;24;White;Never-married;5th-6th;Mexico;Non-Government;Machine-op-inspct;<=50K
Female;24;White;Never-married;Assoc-voc;United-States;Non-Government;Adm-clerical;<=50K
Female;24;White;Never-married;Bachelors;United-States;Government;Adm-clerical;<=50K
Female;24;White;Never-married;Bachelors;United-States;Government;Prof-specialty;<=50K
Female;24;White;Never-married;Bachelors;United-States;Government;Prof-specialty;<=50K
Female;24;White;Never-married;Bachelors;United-States;Non-Government;Adm-clerical;<=50K
Female;24;White;Never-married;Bachelors;United-States;Non-Government;Adm-clerical;<=50K
Female;24;White;Never-married;Bachelors;United-States;Non-Government;Adm-clerical;<=50K
Female;24;White;Never-married;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Female;24;White;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Female;24;White;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Female;24;White;Never-married;HS-grad;United-States;Non-Government;Prof-specialty;<=50K
Female;24;White;Never-married;HS-grad;United-States;Non-Government;Sales;<=50K
Female;24;White;Never-married;Some-college;United-States;Government;Adm-clerical;<=50K
Female;24;White;Never-married;Some-college;United-States;Non-Government;Adm-clerical;<=50K
Female;24;White;Never-married;Some-college;United-States;Non-Government;Other-service;<=50K
Female;24;White;Never-married;Some-college;United-States;Non-Government;Sales;<=50K
Female;24;White;Never-married;Some-college;United-States;Non-Government;Sales;<=50K
Male;24;White;Never-married;12th;Mexico;Non-Government;Machine-op-inspct;<=50K
Male;24;White;Never-married;5th-6th;El-Salvador;Non-Government;Craft-repair;<=50K
Male;24;White;Never-married;9th;El-Salvador;Non-Government;Other-service;<=50K
Male;24;White;Never-married;Assoc-acdm;United-States;Non-Government;Adm-clerical;<=50K
Male;24;White;Never-married;Assoc-acdm;United-States;Non-Government;Handlers-cleaners;<=50K
Male;24;White;Never-married;Assoc-acdm;United-States;Non-Government;Machine-op-inspct;<=50K
Male;24;White;Never-married;Assoc-voc;United-States;Non-Government;Craft-repair;<=50K
Male;24;White;Never-married;Assoc-voc;United-States;Non-Government;Protective-serv;<=50K
Male;24;White;Never-married;Assoc-voc;United-States;Non-Government;Transport-moving;<=50K
Male;24;White;Never-married;Bachelors;United-States;Non-Government;Adm-clerical;<=50K
Male;24;White;Never-married;Bachelors;United-States;Non-Government;Farming-fishing;<=50K
Male;24;White;Never-married;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Male;24;White;Never-married;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Male;24;White;Never-married;Bachelors;United-States;Non-Government;Sales;<=50K
Male;24;White;Never-married;Bachelors;United-States;Non-Government;Sales;<=50K
Male;24;White;Never-married;HS-grad;United-States;Government;Armed-Forces;<=50K
Male;24;White;Never-married;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;24;White;Never-married;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;24;White;Never-married;HS-grad;United-States;Non-Government;Exec-managerial;<=50K
Male;24;White;Never-married;HS-grad;United-States;Non-Government;Exec-managerial;<=50K
Male;24;White;Never-married;HS-grad;United-States;Non-Government;Farming-fishing;<=50K
Male;24;White;Never-married;HS-grad;United-States;Non-Government;Handlers-cleaners;<=50K
Male;24;White;Never-married;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Male;24;White;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Male;24;White;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Male;24;White;Never-married;HS-grad;United-States;Non-Government;Transport-moving;<=50K
Male;24;White;Never-married;Some-college;United-States;Government;Adm-clerical;<=50K
Male;24;White;Never-married;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;24;White;Never-married;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;24;White;Never-married;Some-college;United-States;Non-Government;Machine-op-inspct;<=50K
Male;24;White;Never-married;Some-college;United-States;Non-Government;Sales;<=50K
Male;24;White;Never-married;Some-college;United-States;Non-Government;Transport-moving;<=50K
Male;24;White;Never-married;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Female;25;White;Never-married;1st-4th;Guatemala;Non-Government;Priv-house-serv;<=50K
Female;25;White;Never-married;Assoc-acdm;United-States;Non-Government;Prof-specialty;<=50K
Female;25;White;Never-married;Assoc-voc;Canada;Non-Government;Prof-specialty;<=50K
Female;25;White;Never-married;Bachelors;Guatemala;Non-Government;Prof-specialty;<=50K
Female;25;White;Never-married;Bachelors;United-States;Government;Other-service;<=50K
Female;25;White;Never-married;Bachelors;United-States;Government;Prof-specialty;<=50K
Female;25;White;Never-married;Bachelors;United-States;Non-Government;Adm-clerical;<=50K
Female;25;White;Never-married;Bachelors;United-States;Non-Government;Adm-clerical;<=50K
Female;25;White;Never-married;Bachelors;United-States;Non-Government;Adm-clerical;<=50K
Female;25;White;Never-married;Bachelors;United-States;Non-Government;Other-service;<=50K
Female;25;White;Never-married;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Female;25;White;Never-married;Bachelors;United-States;Non-Government;Sales;<=50K
Female;25;White;Never-married;HS-grad;Columbia;Non-Government;Other-service;<=50K
Female;25;White;Never-married;HS-grad;Columbia;Non-Government;Sales;<=50K
Female;25;White;Never-married;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Female;25;White;Never-married;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Female;25;White;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Female;25;White;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Female;25;White;Never-married;HS-grad;United-States;Non-Government;Priv-house-serv;<=50K
Female;25;White;Never-married;Masters;United-States;Government;Prof-specialty;<=50K
Female;25;White;Never-married;Prof-school;United-States;Non-Government;Prof-specialty;<=50K
Female;25;White;Never-married;Some-college;United-States;Non-Government;Exec-managerial;<=50K
Female;25;White;Never-married;Some-college;United-States;Non-Government;Prof-specialty;<=50K
Female;25;White;Never-married;Some-college;United-States;Non-Government;Tech-support;<=50K
Female;25;White;Never-married;Some-college;United-States;Non-Government;Tech-support;<=50K
Female;25;White;Never-married;Some-college;Yugoslavia;Non-Government;Exec-managerial;<=50K
Male;25;White;Never-married;10th;United-States;Non-Government;Machine-op-inspct;<=50K
Male;25;White;Never-married;11th;United-States;Non-Government;Other-service;<=50K
Male;25;White;Never-married;12th;United-States;Non-Government;Machine-op-inspct;<=50K
Male;25;White;Never-married;9th;Mexico;Non-Government;Craft-repair;<=50K
Male;25;White;Never-married;Assoc-acdm;United-States;Non-Government;Sales;<=50K
Male;25;White;Never-married;Assoc-voc;United-States;Non-Government;Craft-repair;<=50K
Male;25;White;Never-married;Bachelors;Canada;Non-Government;Craft-repair;<=50K
Male;25;White;Never-married;Bachelors;United-States;Non-Government;Exec-managerial;<=50K
Male;25;White;Never-married;Bachelors;United-States;Non-Government;Other-service;<=50K
Male;25;White;Never-married;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Male;25;White;Never-married;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;25;White;Never-married;HS-grad;United-States;Non-Government;Farming-fishing;<=50K
Male;25;White;Never-married;HS-grad;United-States;Non-Government;Handlers-cleaners;<=50K
Male;25;White;Never-married;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Male;25;White;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Male;25;White;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Male;25;White;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Male;25;White;Never-married;Some-college;United-States;Non-Government;Adm-clerical;<=50K
Male;25;White;Never-married;Some-college;United-States;Non-Government;Sales;<=50K
Male;25;White;Never-married;Some-college;United-States;Non-Government;Transport-moving;<=50K
Male;25;White;Never-married;Assoc-acdm;United-States;Non-Government;Prof-specialty;>50K
Male;25;White;Never-married;Assoc-voc;United-States;Non-Government;Sales;>50K
Male;25;White;Never-married;Some-college;United-States;Non-Government;Prof-specialty;>50K
Female;26;White;Never-married;Assoc-acdm;United-States;Non-Government;Prof-specialty;<=50K
Female;26;White;Never-married;Assoc-acdm;United-States;Non-Government;Prof-specialty;<=50K
Female;26;White;Never-married;Assoc-voc;United-States;Non-Government;Other-service;<=50K
Female;26;White;Never-married;Bachelors;United-States;Government;Prof-specialty;<=50K
Female;26;White;Never-married;Bachelors;United-States;Non-Government;Adm-clerical;<=50K
Female;26;White;Never-married;Bachelors;United-States;Non-Government;Adm-clerical;<=50K
Female;26;White;Never-married;Bachelors;United-States;Non-Government;Exec-managerial;<=50K
Female;26;White;Never-married;Bachelors;United-States;Non-Government;Exec-managerial;<=50K
Female;26;White;Never-married;Bachelors;United-States;Non-Government;Other-service;<=50K
Female;26;White;Never-married;Bachelors;United-States;Non-Government;Sales;<=50K
Female;26;White;Never-married;Bachelors;United-States;Non-Government;Sales;<=50K
Female;26;White;Never-married;HS-grad;United-States;Government;Adm-clerical;<=50K
Female;26;White;Never-married;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Female;26;White;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Female;26;White;Never-married;HS-grad;United-States;Non-Government;Sales;<=50K
Female;26;White;Never-married;HS-grad;United-States;Non-Government;Sales;<=50K
Female;26;White;Never-married;Masters;Canada;Government;Prof-specialty;<=50K
Female;26;White;Never-married;Masters;United-States;Non-Government;Other-service;<=50K
Female;26;White;Never-married;Some-college;United-States;Government;Adm-clerical;<=50K
Female;26;White;Never-married;Some-college;United-States;Non-Government;Farming-fishing;<=50K
Male;26;White;Never-married;Assoc-voc;United-States;Non-Government;Other-service;<=50K
Male;26;White;Never-married;Bachelors;United-States;Government;Protective-serv;<=50K
Male;26;White;Never-married;Bachelors;United-States;Government;Tech-support;<=50K
Male;26;White;Never-married;Bachelors;United-States;Non-Government;Craft-repair;<=50K
Male;26;White;Never-married;Bachelors;United-States;Non-Government;Exec-managerial;<=50K
Male;26;White;Never-married;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Male;26;White;Never-married;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Male;26;White;Never-married;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Male;26;White;Never-married;Bachelors;United-States;Non-Government;Sales;<=50K
Male;26;White;Never-married;HS-grad;United-States;Government;Other-service;<=50K
Male;26;White;Never-married;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Male;26;White;Never-married;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;26;White;Never-married;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;26;White;Never-married;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Male;26;White;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Male;26;White;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Male;26;White;Never-married;HS-grad;United-States;Non-Government;Transport-moving;<=50K
Male;26;White;Never-married;Some-college;United-States;Non-Government;Adm-clerical;<=50K
Female;27;White;Never-married;11th;United-States;Non-Government;Exec-managerial;<=50K
Female;27;White;Never-married;Assoc-acdm;Germany;Government;Adm-clerical;<=50K
Female;27;White;Never-married;Assoc-acdm;United-States;Government;Prof-specialty;<=50K
Female;27;White;Never-married;Bachelors;United-States;Government;Protective-serv;<=50K
Female;27;White;Never-married;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Female;27;White;Never-married;Bachelors;United-States;Non-Government;Tech-support;<=50K
Female;27;White;Never-married;Doctorate;United-States;Non-Government;Prof-specialty;<=50K
Female;27;White;Never-married;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Female;27;White;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Female;27;White;Never-married;Masters;United-States;Non-Government;Exec-managerial;<=50K
Female;27;White;Never-married;Some-college;United-States;Non-Government;Adm-clerical;<=50K
Female;27;White;Never-married;Some-college;United-States;Non-Government;Adm-clerical;<=50K
Female;27;White;Never-married;Some-college;United-States;Non-Government;Other-service;<=50K
Male;27;White;Never-married;10th;United-States;Non-Government;Other-service;<=50K
Male;27;White;Never-married;1st-4th;Mexico;Non-Government;Craft-repair;<=50K
Male;27;White;Never-married;5th-6th;Mexico;Non-Government;Other-service;<=50K
Male;27;White;Never-married;Assoc-acdm;United-States;Non-Government;Exec-managerial;<=50K
Male;27;White;Never-married;Assoc-acdm;United-States;Non-Government;Other-service;<=50K
Male;27;White;Never-married;Bachelors;United-States;Government;Prof-specialty;<=50K
Male;27;White;Never-married;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Male;27;White;Never-married;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Male;27;White;Never-married;Bachelors;United-States;Non-Government;Sales;<=50K
Male;27;White;Never-married;HS-grad;Ireland;Non-Government;Craft-repair;<=50K
Male;27;White;Never-married;HS-grad;Mexico;Non-Government;Craft-repair;<=50K
Male;27;White;Never-married;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;27;White;Never-married;HS-grad;United-States;Non-Government;Farming-fishing;<=50K
Male;27;White;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Male;27;White;Never-married;HS-grad;United-States;Non-Government;Transport-moving;<=50K
Male;27;White;Never-married;Masters;United-States;Non-Government;Prof-specialty;<=50K
Male;27;White;Never-married;Prof-school;United-States;Non-Government;Prof-specialty;<=50K
Male;27;White;Never-married;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;27;White;Never-married;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;27;White;Never-married;Some-college;United-States;Non-Government;Handlers-cleaners;<=50K
Male;27;White;Never-married;Some-college;United-States;Non-Government;Machine-op-inspct;<=50K
Male;27;White;Never-married;Some-college;United-States;Non-Government;Other-service;<=50K
Male;27;White;Never-married;HS-grad;United-States;Non-Government;Sales;>50K
Female;28;White;Never-married;5th-6th;Mexico;Non-Government;Other-service;<=50K
Female;28;White;Never-married;Assoc-voc;United-States;Non-Government;Machine-op-inspct;<=50K
Female;28;White;Never-married;Assoc-voc;United-States;Non-Government;Tech-support;<=50K
Female;28;White;Never-married;Bachelors;United-States;Government;Prof-specialty;<=50K
Female;28;White;Never-married;Bachelors;United-States;Non-Government;Adm-clerical;<=50K
Female;28;White;Never-married;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Female;28;White;Never-married;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Female;28;White;Never-married;HS-grad;United-States;Non-Government;Exec-managerial;<=50K
Female;28;White;Never-married;HS-grad;United-States;Non-Government;Handlers-cleaners;<=50K
Female;28;White;Never-married;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Female;28;White;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Female;28;White;Never-married;HS-grad;United-States;Non-Government;Sales;<=50K
Female;28;White;Never-married;Masters;United-States;Non-Government;Tech-support;<=50K
Female;28;White;Never-married;Some-college;United-States;Non-Government;Adm-clerical;<=50K
Female;28;White;Never-married;Some-college;United-States;Non-Government;Machine-op-inspct;<=50K
Female;28;White;Never-married;Some-college;United-States;Non-Government;Other-service;<=50K
Male;28;White;Never-married;10th;United-States;Non-Government;Handlers-cleaners;<=50K
Male;28;White;Never-married;7th-8th;Portugal;Non-Government;Adm-clerical;<=50K
Male;28;White;Never-married;9th;El-Salvador;Non-Government;Craft-repair;<=50K
Male;28;White;Never-married;9th;United-States;Non-Government;Other-service;<=50K
Male;28;White;Never-married;Assoc-acdm;United-States;Non-Government;Handlers-cleaners;<=50K
Male;28;White;Never-married;Bachelors;United-States;Non-Government;Handlers-cleaners;<=50K
Male;28;White;Never-married;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Male;28;White;Never-married;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Male;28;White;Never-married;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Male;28;White;Never-married;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;28;White;Never-married;HS-grad;United-States;Non-Government;Exec-managerial;<=50K
Male;28;White;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Male;28;White;Never-married;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;28;White;Never-married;Some-college;United-States;Non-Government;Transport-moving;<=50K
Male;28;White;Never-married;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;28;White;Never-married;Bachelors;United-States;Non-Government;Prof-specialty;>50K
Female;29;White;Never-married;11th;United-States;Non-Government;Exec-managerial;<=50K
Female;29;White;Never-married;9th;United-States;Non-Government;Sales;<=50K
Female;29;White;Never-married;Assoc-voc;United-States;Non-Government;Priv-house-serv;<=50K
Female;29;White;Never-married;Bachelors;United-States;Government;Prof-specialty;<=50K
Female;29;White;Never-married;Bachelors;United-States;Government;Prof-specialty;<=50K
Female;29;White;Never-married;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Female;29;White;Never-married;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Female;29;White;Never-married;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Female;29;White;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Female;29;White;Never-married;Some-college;United-States;Government;Other-service;<=50K
Female;29;White;Never-married;Some-college;United-States;Government;Prof-specialty;<=50K
Female;29;White;Never-married;Some-college;United-States;Non-Government;Other-service;<=50K
Female;29;White;Never-married;Some-college;United-States;Non-Government;Prof-specialty;<=50K
Female;29;White;Never-married;Some-college;United-States;Non-Government;Sales;<=50K
Female;29;White;Never-married;Assoc-acdm;United-States;Non-Government;Prof-specialty;>50K
Male;29;White;Never-married;12th;Dominican-Republic;Non-Government;Handlers-cleaners;<=50K
Male;29;White;Never-married;Bachelors;England;Non-Government;Prof-specialty;<=50K
Male;29;White;Never-married;Bachelors;United-States;Government;Craft-repair;<=50K
Male;29;White;Never-married;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Male;29;White;Never-married;HS-grad;Canada;Non-Government;Other-service;<=50K
Male;29;White;Never-married;HS-grad;United-States;Government;Protective-serv;<=50K
Male;29;White;Never-married;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;29;White;Never-married;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Male;29;White;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Male;29;White;Never-married;HS-grad;United-States;Non-Government;Transport-moving;<=50K
Male;29;White;Never-married;Prof-school;United-States;Non-Government;Prof-specialty;<=50K
Male;29;White;Never-married;Some-college;United-States;Government;Protective-serv;<=50K
Male;29;White;Never-married;Some-college;United-States;Non-Government;Tech-support;<=50K
Female;30;White;Never-married;Assoc-voc;United-States;Non-Government;Adm-clerical;<=50K
Female;30;White;Never-married;Bachelors;United-States;Non-Government;Exec-managerial;<=50K
Female;30;White;Never-married;Bachelors;United-States;Non-Government;Machine-op-inspct;<=50K
Female;30;White;Never-married;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Female;30;White;Never-married;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Female;30;White;Never-married;Some-college;United-States;Government;Adm-clerical;<=50K
Male;30;White;Never-married;7th-8th;United-States;Non-Government;Craft-repair;<=50K
Male;30;White;Never-married;Assoc-acdm;United-States;Non-Government;Craft-repair;<=50K
Male;30;White;Never-married;Assoc-voc;United-States;Non-Government;Craft-repair;<=50K
Male;30;White;Never-married;Bachelors;Hungary;Non-Government;Tech-support;<=50K
Male;30;White;Never-married;Bachelors;United-States;Government;Prof-specialty;<=50K
Male;30;White;Never-married;Bachelors;United-States;Non-Government;Sales;<=50K
Male;30;White;Never-married;Doctorate;United-States;Non-Government;Prof-specialty;<=50K
Male;30;White;Never-married;HS-grad;Puerto-Rico;Non-Government;Other-service;<=50K
Male;30;White;Never-married;HS-grad;United-States;Non-Government;Sales;<=50K
Male;30;White;Never-married;HS-grad;United-States;Non-Government;Sales;<=50K
Male;30;White;Never-married;HS-grad;Vietnam;Non-Government;Machine-op-inspct;<=50K
Male;30;White;Never-married;Masters;Nicaragua;Non-Government;Tech-support;<=50K
Male;30;White;Never-married;Preschool;Mexico;Non-Government;Farming-fishing;<=50K
Male;30;White;Never-married;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;30;White;Never-married;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;30;White;Never-married;Some-college;United-States;Non-Government;Other-service;<=50K
Male;30;White;Never-married;Some-college;United-States;Non-Government;Sales;<=50K
Male;30;White;Never-married;HS-grad;United-States;Non-Government;Craft-repair;>50K
Male;30;White;Never-married;Masters;United-States;Non-Government;Prof-specialty;>50K
Female;31;White;Never-married;10th;United-States;Non-Government;Adm-clerical;<=50K
Female;31;White;Never-married;1st-4th;El-Salvador;Non-Government;Other-service;<=50K
Female;31;White;Never-married;9th;United-States;Non-Government;Other-service;<=50K
Female;31;White;Never-married;Bachelors;United-States;Government;Exec-managerial;<=50K
Female;31;White;Never-married;Bachelors;United-States;Government;Prof-specialty;<=50K
Female;31;White;Never-married;Bachelors;United-States;Non-Government;Farming-fishing;<=50K
Female;31;White;Never-married;HS-grad;United-States;Government;Machine-op-inspct;<=50K
Female;31;White;Never-married;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Female;31;White;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Female;31;White;Never-married;Masters;United-States;Non-Government;Prof-specialty;<=50K
Female;31;White;Never-married;Some-college;United-States;Government;Other-service;<=50K
Female;31;White;Never-married;Some-college;United-States;Non-Government;Sales;<=50K
Female;31;White;Never-married;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;31;White;Never-married;1st-4th;Mexico;Non-Government;Handlers-cleaners;<=50K
Male;31;White;Never-married;7th-8th;United-States;Non-Government;Craft-repair;<=50K
Male;31;White;Never-married;9th;Puerto-Rico;Non-Government;Farming-fishing;<=50K
Male;31;White;Never-married;Assoc-acdm;United-States;Government;Protective-serv;<=50K
Male;31;White;Never-married;Assoc-voc;United-States;Non-Government;Farming-fishing;<=50K
Male;31;White;Never-married;Bachelors;United-States;Non-Government;Exec-managerial;<=50K
Male;31;White;Never-married;Bachelors;United-States;Non-Government;Sales;<=50K
Male;31;White;Never-married;Bachelors;United-States;Non-Government;Tech-support;<=50K
Male;31;White;Never-married;Bachelors;United-States;Non-Government;Tech-support;<=50K
Male;31;White;Never-married;Bachelors;United-States;Non-Government;Tech-support;<=50K
Male;31;White;Never-married;HS-grad;United-States;Government;Transport-moving;<=50K
Male;31;White;Never-married;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;31;White;Never-married;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;31;White;Never-married;HS-grad;United-States;Non-Government;Exec-managerial;<=50K
Male;31;White;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Male;31;White;Never-married;Some-college;United-States;Non-Government;Adm-clerical;<=50K
Male;31;White;Never-married;Some-college;United-States;Non-Government;Adm-clerical;<=50K
